date,expt,well,Cq,sample_name,type,bio_Rep,geno,relative_concentration,primer_no,primer_desc
2/3/23,1,B10,27.62633714,Bsub_only,dill_ser,1,Bsub,0.0001,p4401,Bs_mfd_upst
2/6/23,2,J02,28.10945832,Bsub_only,dill_ser,1,Bsub,0.0001,p4401,Bs_mfd_upst
2/7/23,3,B10,28.15273038,Bsub_only,dill_ser,1,Bsub,0.0001,p4401,Bs_mfd_upst
2/8/23,4,P05,27.83494941,Bsub_only,dill_ser,1,Bsub,0.0001,P4401,Bs_mfd_upst
2/10/23,5,L19,28.14162381,Bsub_only,dill_ser,1,Bsub,0.0001,P4401,Bs_mfd_upst
2/3/23,1,B08,23.95308349,Bsub_only,dill_ser,1,Bsub,0.001,p4401,Bs_mfd_upst
2/6/23,2,H02,24.19594829,Bsub_only,dill_ser,1,Bsub,0.001,p4401,Bs_mfd_upst
2/7/23,3,B08,24.20847044,Bsub_only,dill_ser,1,Bsub,0.001,p4401,Bs_mfd_upst
2/8/23,4,J05,24.11981012,Bsub_only,dill_ser,1,Bsub,0.001,P4401,Bs_mfd_upst
2/10/23,5,L17,24.66977996,Bsub_only,dill_ser,1,Bsub,0.001,P4401,Bs_mfd_upst
2/3/23,1,B06,20.99200517,Bsub_only,dill_ser,1,Bsub,0.01,p4401,Bs_mfd_upst
2/6/23,2,F02,21.30039651,Bsub_only,dill_ser,1,Bsub,0.01,p4401,Bs_mfd_upst
2/7/23,3,B06,21.3168582,Bsub_only,dill_ser,1,Bsub,0.01,p4401,Bs_mfd_upst
2/8/23,4,F05,21.22486561,Bsub_only,dill_ser,1,Bsub,0.01,P4401,Bs_mfd_upst
2/10/23,5,L16,21.58407909,Bsub_only,dill_ser,1,Bsub,0.01,P4401,Bs_mfd_upst
2/3/23,1,B04,16.96068831,Bsub_only,dill_ser,1,Bsub,0.1,p4401,Bs_mfd_upst
2/6/23,2,D02,17.1424219,Bsub_only,dill_ser,1,Bsub,0.1,p4401,Bs_mfd_upst
2/7/23,3,B04,17.47753709,Bsub_only,dill_ser,1,Bsub,0.1,p4401,Bs_mfd_upst
2/8/23,4,B05,17.09062646,Bsub_only,dill_ser,1,Bsub,0.1,P4401,Bs_mfd_upst
2/10/23,5,L14,17.28486059,Bsub_only,dill_ser,1,Bsub,0.1,P4401,Bs_mfd_upst
2/3/23,1,B02,14.12929211,Bsub_only,dill_ser,1,Bsub,1,p4401,Bs_mfd_upst
2/6/23,2,B02,14.19293182,Bsub_only,dill_ser,1,Bsub,1,p4401,Bs_mfd_upst
2/7/23,3,B02,14.12081014,Bsub_only,dill_ser,1,Bsub,1,p4401,Bs_mfd_upst
2/8/23,4,C05,13.87910765,Bsub_only,dill_ser,1,Bsub,1,P4401,Bs_mfd_upst
2/10/23,5,L12,13.85971699,Bsub_only,dill_ser,1,Bsub,1,P4401,Bs_mfd_upst
2/3/23,1,C10,27.24783952,Bsub_only,dill_ser,1,Bsub,0.0001,p4402,Bs_ybfM
2/6/23,2,J04,27.5784406,Bsub_only,dill_ser,1,Bsub,0.0001,p4402,Bs_ybfM
2/7/23,3,C10,27.79691387,Bsub_only,dill_ser,1,Bsub,0.0001,p4402,Bs_ybfM
2/8/23,4,P08,28.31540386,Bsub_only,dill_ser,1,Bsub,0.0001,P4402,Bs_ybfM
2/10/23,5,H19,28.5369852,Bsub_only,dill_ser,1,Bsub,0.0001,P4402,Bs_ybfM
2/3/23,1,C08,23.81098021,Bsub_only,dill_ser,1,Bsub,0.001,p4402,Bs_ybfM
2/6/23,2,H04,24.00778498,Bsub_only,dill_ser,1,Bsub,0.001,p4402,Bs_ybfM
2/7/23,3,C08,24.12212716,Bsub_only,dill_ser,1,Bsub,0.001,p4402,Bs_ybfM
2/8/23,4,J08,23.94026257,Bsub_only,dill_ser,1,Bsub,0.001,P4402,Bs_ybfM
2/10/23,5,H17,24.5785643,Bsub_only,dill_ser,1,Bsub,0.001,P4402,Bs_ybfM
2/3/23,1,C06,20.83823173,Bsub_only,dill_ser,1,Bsub,0.01,p4402,Bs_ybfM
2/6/23,2,F04,20.92445847,Bsub_only,dill_ser,1,Bsub,0.01,p4402,Bs_ybfM
2/7/23,3,C06,21.14278459,Bsub_only,dill_ser,1,Bsub,0.01,p4402,Bs_ybfM
2/8/23,4,F08,21.0032158,Bsub_only,dill_ser,1,Bsub,0.01,P4402,Bs_ybfM
2/10/23,5,H16,21.36949382,Bsub_only,dill_ser,1,Bsub,0.01,P4402,Bs_ybfM
2/3/23,1,C04,16.82256876,Bsub_only,dill_ser,1,Bsub,0.1,p4402,Bs_ybfM
2/6/23,2,D04,17.11142377,Bsub_only,dill_ser,1,Bsub,0.1,p4402,Bs_ybfM
2/7/23,3,C04,17.49517195,Bsub_only,dill_ser,1,Bsub,0.1,p4402,Bs_ybfM
2/8/23,4,B08,16.93807779,Bsub_only,dill_ser,1,Bsub,0.1,P4402,Bs_ybfM
2/10/23,5,H14,17.14837544,Bsub_only,dill_ser,1,Bsub,0.1,P4402,Bs_ybfM
2/3/23,1,C02,13.97899998,Bsub_only,dill_ser,1,Bsub,1,p4402,Bs_ybfM
2/6/23,2,B04,14.02318161,Bsub_only,dill_ser,1,Bsub,1,p4402,Bs_ybfM
2/7/23,3,C02,14.18418041,Bsub_only,dill_ser,1,Bsub,1,p4402,Bs_ybfM
2/8/23,4,C08,13.72417062,Bsub_only,dill_ser,1,Bsub,1,P4402,Bs_ybfM
2/10/23,5,H12,13.7806471,Bsub_only,dill_ser,1,Bsub,1,P4402,Bs_ybfM
2/3/23,1,D10,27.63242436,Bsub_only,dill_ser,1,Bsub,0.0001,p4403,Bs_aroK_upst
2/6/23,2,J06,28.04616078,Bsub_only,dill_ser,1,Bsub,0.0001,p4403,Bs_aroK_upst
2/7/23,3,D10,28.45734557,Bsub_only,dill_ser,1,Bsub,0.0001,p4403,Bs_aroK_upst
2/8/23,4,P01,29.98827237,Bsub_only,dill_ser,1,Bsub,0.0001,P4403,Bs_aroK_upst
2/10/23,5,G19,28.83736892,Bsub_only,dill_ser,1,Bsub,0.0001,P4403,Bs_aroK_upst
2/3/23,1,D08,24.2467984,Bsub_only,dill_ser,1,Bsub,0.001,p4403,Bs_aroK_upst
2/6/23,2,H06,24.54995482,Bsub_only,dill_ser,1,Bsub,0.001,p4403,Bs_aroK_upst
2/7/23,3,D08,24.60291546,Bsub_only,dill_ser,1,Bsub,0.001,p4403,Bs_aroK_upst
2/8/23,4,J01,25.33668839,Bsub_only,dill_ser,1,Bsub,0.001,P4403,Bs_aroK_upst
2/10/23,5,G17,24.84705834,Bsub_only,dill_ser,1,Bsub,0.001,P4403,Bs_aroK_upst
2/3/23,1,D06,21.26194738,Bsub_only,dill_ser,1,Bsub,0.01,p4403,Bs_aroK_upst
2/6/23,2,F06,21.65301742,Bsub_only,dill_ser,1,Bsub,0.01,p4403,Bs_aroK_upst
2/7/23,3,D06,21.42674808,Bsub_only,dill_ser,1,Bsub,0.01,p4403,Bs_aroK_upst
2/8/23,4,F01,21.86198053,Bsub_only,dill_ser,1,Bsub,0.01,P4403,Bs_aroK_upst
2/10/23,5,G16,21.74023183,Bsub_only,dill_ser,1,Bsub,0.01,P4403,Bs_aroK_upst
2/3/23,1,D04,17.1426627,Bsub_only,dill_ser,1,Bsub,0.1,p4403,Bs_aroK_upst
2/6/23,2,D06,17.67936044,Bsub_only,dill_ser,1,Bsub,0.1,p4403,Bs_aroK_upst
2/7/23,3,D04,17.71509878,Bsub_only,dill_ser,1,Bsub,0.1,p4403,Bs_aroK_upst
2/8/23,4,B01,18.56335319,Bsub_only,dill_ser,1,Bsub,0.1,P4403,Bs_aroK_upst
2/10/23,5,G14,17.62382183,Bsub_only,dill_ser,1,Bsub,0.1,P4403,Bs_aroK_upst
2/3/23,1,D02,14.4024578,Bsub_only,dill_ser,1,Bsub,1,p4403,Bs_aroK_upst
2/6/23,2,B06,14.62742561,Bsub_only,dill_ser,1,Bsub,1,p4403,Bs_aroK_upst
2/7/23,3,D02,14.41947698,Bsub_only,dill_ser,1,Bsub,1,p4403,Bs_aroK_upst
2/8/23,4,C01,14.68728548,Bsub_only,dill_ser,1,Bsub,1,P4403,Bs_aroK_upst
2/10/23,5,G12,14.06317236,Bsub_only,dill_ser,1,Bsub,1,P4403,Bs_aroK_upst
2/3/23,1,E10,27.94911262,Bsub_only,dill_ser,1,Bsub,0.0001,p4404,Bs_cspB_upst
2/6/23,2,J08,28.26595577,Bsub_only,dill_ser,1,Bsub,0.0001,p4404,Bs_cspB_upst
2/7/23,3,E10,28.54040336,Bsub_only,dill_ser,1,Bsub,0.0001,p4404,Bs_cspB_upst
2/8/23,4,P04,28.29913034,Bsub_only,dill_ser,1,Bsub,0.0001,P4404,Bs_cspB_upst
2/10/23,5,M19,28.77489611,Bsub_only,dill_ser,1,Bsub,0.0001,P4404,Bs_cspB_upst
2/3/23,1,E08,24.439306,Bsub_only,dill_ser,1,Bsub,0.001,p4404,Bs_cspB_upst
2/6/23,2,H08,24.60789445,Bsub_only,dill_ser,1,Bsub,0.001,p4404,Bs_cspB_upst
2/7/23,3,E08,24.58064387,Bsub_only,dill_ser,1,Bsub,0.001,p4404,Bs_cspB_upst
2/8/23,4,J04,24.58475193,Bsub_only,dill_ser,1,Bsub,0.001,P4404,Bs_cspB_upst
2/10/23,5,M17,24.8586405,Bsub_only,dill_ser,1,Bsub,0.001,P4404,Bs_cspB_upst
2/3/23,1,E06,21.44926631,Bsub_only,dill_ser,1,Bsub,0.01,p4404,Bs_cspB_upst
2/6/23,2,F08,21.70854797,Bsub_only,dill_ser,1,Bsub,0.01,p4404,Bs_cspB_upst
2/7/23,3,E06,21.6868446,Bsub_only,dill_ser,1,Bsub,0.01,p4404,Bs_cspB_upst
2/8/23,4,F04,21.63976222,Bsub_only,dill_ser,1,Bsub,0.01,P4404,Bs_cspB_upst
2/10/23,5,M16,21.83166437,Bsub_only,dill_ser,1,Bsub,0.01,P4404,Bs_cspB_upst
2/3/23,1,E04,17.41445213,Bsub_only,dill_ser,1,Bsub,0.1,p4404,Bs_cspB_upst
2/6/23,2,D08,17.74835083,Bsub_only,dill_ser,1,Bsub,0.1,p4404,Bs_cspB_upst
2/7/23,3,E04,17.76597365,Bsub_only,dill_ser,1,Bsub,0.1,p4404,Bs_cspB_upst
2/8/23,4,B04,17.63948392,Bsub_only,dill_ser,1,Bsub,0.1,P4404,Bs_cspB_upst
2/10/23,5,M14,17.67007306,Bsub_only,dill_ser,1,Bsub,0.1,P4404,Bs_cspB_upst
2/3/23,1,E02,14.29949507,Bsub_only,dill_ser,1,Bsub,1,p4404,Bs_cspB_upst
2/6/23,2,B08,14.53057008,Bsub_only,dill_ser,1,Bsub,1,p4404,Bs_cspB_upst
2/7/23,3,E02,14.5594943,Bsub_only,dill_ser,1,Bsub,1,p4404,Bs_cspB_upst
2/8/23,4,C04,14.24802646,Bsub_only,dill_ser,1,Bsub,1,P4404,Bs_cspB_upst
2/10/23,5,M12,14.31312573,Bsub_only,dill_ser,1,Bsub,1,P4404,Bs_cspB_upst
2/3/23,1,F10,26.84151462,Bsub_only,dill_ser,1,Bsub,0.0001,p4405,Bs_BraB_upst
2/6/23,2,J10,26.96000509,Bsub_only,dill_ser,1,Bsub,0.0001,p4405,Bs_BraB_upst
2/7/23,3,F10,27.5846098,Bsub_only,dill_ser,1,Bsub,0.0001,p4405,Bs_BraB_upst
2/8/23,4,P02,27.00979787,Bsub_only,dill_ser,1,Bsub,0.0001,P4405,Bs_BraB_upst
2/10/23,5,I19,28.65373329,Bsub_only,dill_ser,1,Bsub,0.0001,P4405,Bs_BraB_upst
2/3/23,1,F08,23.49635789,Bsub_only,dill_ser,1,Bsub,0.001,p4405,Bs_BraB_upst
2/6/23,2,H10,23.5289586,Bsub_only,dill_ser,1,Bsub,0.001,p4405,Bs_BraB_upst
2/7/23,3,F08,23.47243619,Bsub_only,dill_ser,1,Bsub,0.001,p4405,Bs_BraB_upst
2/8/23,4,J02,23.6380054,Bsub_only,dill_ser,1,Bsub,0.001,P4405,Bs_BraB_upst
2/10/23,5,I17,23.92416247,Bsub_only,dill_ser,1,Bsub,0.001,P4405,Bs_BraB_upst
2/3/23,1,F06,20.4057867,Bsub_only,dill_ser,1,Bsub,0.01,p4405,Bs_BraB_upst
2/6/23,2,F10,20.63594918,Bsub_only,dill_ser,1,Bsub,0.01,p4405,Bs_BraB_upst
2/7/23,3,F06,20.53764089,Bsub_only,dill_ser,1,Bsub,0.01,p4405,Bs_BraB_upst
2/8/23,4,F02,20.62054875,Bsub_only,dill_ser,1,Bsub,0.01,P4405,Bs_BraB_upst
2/10/23,5,I16,20.84126249,Bsub_only,dill_ser,1,Bsub,0.01,P4405,Bs_BraB_upst
2/3/23,1,F04,16.47705956,Bsub_only,dill_ser,1,Bsub,0.1,p4405,Bs_BraB_upst
2/6/23,2,D10,16.84073989,Bsub_only,dill_ser,1,Bsub,0.1,p4405,Bs_BraB_upst
2/7/23,3,F04,16.76084074,Bsub_only,dill_ser,1,Bsub,0.1,p4405,Bs_BraB_upst
2/8/23,4,B02,16.70199034,Bsub_only,dill_ser,1,Bsub,0.1,P4405,Bs_BraB_upst
2/10/23,5,I14,16.66194348,Bsub_only,dill_ser,1,Bsub,0.1,P4405,Bs_BraB_upst
2/3/23,1,F02,13.45594059,Bsub_only,dill_ser,1,Bsub,1,p4405,Bs_BraB_upst
2/6/23,2,B10,13.58935205,Bsub_only,dill_ser,1,Bsub,1,p4405,Bs_BraB_upst
2/7/23,3,F02,13.55027892,Bsub_only,dill_ser,1,Bsub,1,p4405,Bs_BraB_upst
2/8/23,4,C02,13.33922142,Bsub_only,dill_ser,1,Bsub,1,P4405,Bs_BraB_upst
2/10/23,5,I12,13.37636681,Bsub_only,dill_ser,1,Bsub,1,P4405,Bs_BraB_upst
2/3/23,1,G10,27.34034183,Bsub_only,dill_ser,1,Bsub,0.0001,p4406,Bs_bsrI_upst
2/6/23,2,J12,27.56084242,Bsub_only,dill_ser,1,Bsub,0.0001,p4406,Bs_bsrI_upst
2/7/23,3,G10,27.65628554,Bsub_only,dill_ser,1,Bsub,0.0001,p4406,Bs_bsrI_upst
2/8/23,4,P03,27.69829265,Bsub_only,dill_ser,1,Bsub,0.0001,P4406,Bs_bsrI_upst
2/10/23,5,K19,28.21953297,Bsub_only,dill_ser,1,Bsub,0.0001,P4406,Bs_bsrI_upst
2/3/23,1,G08,23.74221096,Bsub_only,dill_ser,1,Bsub,0.001,p4406,Bs_bsrI_upst
2/6/23,2,H12,23.99716719,Bsub_only,dill_ser,1,Bsub,0.001,p4406,Bs_bsrI_upst
2/7/23,3,G08,23.74625095,Bsub_only,dill_ser,1,Bsub,0.001,p4406,Bs_bsrI_upst
2/8/23,4,J03,23.93762768,Bsub_only,dill_ser,1,Bsub,0.001,P4406,Bs_bsrI_upst
2/10/23,5,K17,24.1215065,Bsub_only,dill_ser,1,Bsub,0.001,P4406,Bs_bsrI_upst
2/3/23,1,G06,20.79326054,Bsub_only,dill_ser,1,Bsub,0.01,p4406,Bs_bsrI_upst
2/6/23,2,F12,20.98860222,Bsub_only,dill_ser,1,Bsub,0.01,p4406,Bs_bsrI_upst
2/7/23,3,G06,20.84483226,Bsub_only,dill_ser,1,Bsub,0.01,p4406,Bs_bsrI_upst
2/8/23,4,F03,20.92812774,Bsub_only,dill_ser,1,Bsub,0.01,P4406,Bs_bsrI_upst
2/10/23,5,K16,21.03841633,Bsub_only,dill_ser,1,Bsub,0.01,P4406,Bs_bsrI_upst
2/3/23,1,G04,16.81211831,Bsub_only,dill_ser,1,Bsub,0.1,p4406,Bs_bsrI_upst
2/6/23,2,D12,17.20549727,Bsub_only,dill_ser,1,Bsub,0.1,p4406,Bs_bsrI_upst
2/7/23,3,G04,17.12901052,Bsub_only,dill_ser,1,Bsub,0.1,p4406,Bs_bsrI_upst
2/8/23,4,B03,16.97124169,Bsub_only,dill_ser,1,Bsub,0.1,P4406,Bs_bsrI_upst
2/10/23,5,K14,16.99396197,Bsub_only,dill_ser,1,Bsub,0.1,P4406,Bs_bsrI_upst
2/3/23,1,G02,13.92813359,Bsub_only,dill_ser,1,Bsub,1,p4406,Bs_bsrI_upst
2/6/23,2,B12,14.04468693,Bsub_only,dill_ser,1,Bsub,1,p4406,Bs_bsrI_upst
2/7/23,3,G02,13.88036483,Bsub_only,dill_ser,1,Bsub,1,p4406,Bs_bsrI_upst
2/8/23,4,C03,13.75409492,Bsub_only,dill_ser,1,Bsub,1,P4406,Bs_bsrI_upst
2/10/23,5,K12,13.68822062,Bsub_only,dill_ser,1,Bsub,1,P4406,Bs_bsrI_upst
2/3/23,1,H10,27.97573584,Bsub_only,dill_ser,1,Bsub,0.0001,p4407,Bs_sdpC_upst
2/6/23,2,J14,28.54893164,Bsub_only,dill_ser,1,Bsub,0.0001,p4407,Bs_sdpC_upst
2/7/23,3,H10,28.69250479,Bsub_only,dill_ser,1,Bsub,0.0001,p4407,Bs_sdpC_upst
2/8/23,4,P07,27.68795727,Bsub_only,dill_ser,1,Bsub,0.0001,P4407,Bs_sdpC_upst
2/10/23,5,F19,28.71314974,Bsub_only,dill_ser,1,Bsub,0.0001,P4407,Bs_sdpC_upst
2/3/23,1,H08,23.95645407,Bsub_only,dill_ser,1,Bsub,0.001,p4407,Bs_sdpC_upst
2/6/23,2,H14,24.32812387,Bsub_only,dill_ser,1,Bsub,0.001,p4407,Bs_sdpC_upst
2/7/23,3,H08,24.28718648,Bsub_only,dill_ser,1,Bsub,0.001,p4407,Bs_sdpC_upst
2/8/23,4,J07,24.27673872,Bsub_only,dill_ser,1,Bsub,0.001,P4407,Bs_sdpC_upst
2/10/23,5,F17,24.77828994,Bsub_only,dill_ser,1,Bsub,0.001,P4407,Bs_sdpC_upst
2/3/23,1,H06,21.42915842,Bsub_only,dill_ser,1,Bsub,0.01,p4407,Bs_sdpC_upst
2/6/23,2,F14,21.51778495,Bsub_only,dill_ser,1,Bsub,0.01,p4407,Bs_sdpC_upst
2/7/23,3,H06,21.62663776,Bsub_only,dill_ser,1,Bsub,0.01,p4407,Bs_sdpC_upst
2/8/23,4,F07,21.41034383,Bsub_only,dill_ser,1,Bsub,0.01,P4407,Bs_sdpC_upst
2/10/23,5,F16,21.77558802,Bsub_only,dill_ser,1,Bsub,0.01,P4407,Bs_sdpC_upst
2/3/23,1,H04,17.52574209,Bsub_only,dill_ser,1,Bsub,0.1,p4407,Bs_sdpC_upst
2/6/23,2,D14,17.84861627,Bsub_only,dill_ser,1,Bsub,0.1,p4407,Bs_sdpC_upst
2/7/23,3,H04,17.89071797,Bsub_only,dill_ser,1,Bsub,0.1,p4407,Bs_sdpC_upst
2/8/23,4,B07,17.57255639,Bsub_only,dill_ser,1,Bsub,0.1,P4407,Bs_sdpC_upst
2/10/23,5,F14,17.94677969,Bsub_only,dill_ser,1,Bsub,0.1,P4407,Bs_sdpC_upst
2/3/23,1,H02,14.34026426,Bsub_only,dill_ser,1,Bsub,1,p4407,Bs_sdpC_upst
2/6/23,2,B14,14.54845761,Bsub_only,dill_ser,1,Bsub,1,p4407,Bs_sdpC_upst
2/7/23,3,H02,14.38582023,Bsub_only,dill_ser,1,Bsub,1,p4407,Bs_sdpC_upst
2/8/23,4,C07,14.29160456,Bsub_only,dill_ser,1,Bsub,1,P4407,Bs_sdpC_upst
2/10/23,5,F12,14.42385629,Bsub_only,dill_ser,1,Bsub,1,P4407,Bs_sdpC_upst
2/3/23,1,I10,27.67653802,Bsub_only,dill_ser,1,Bsub,0.0001,p4408,Bs_pseudo
2/6/23,2,J03,28.2768886,Bsub_only,dill_ser,1,Bsub,0.0001,p4408,Bs_pseudo
2/7/23,3,I10,28.64946844,Bsub_only,dill_ser,1,Bsub,0.0001,p4408,Bs_pseudo
2/8/23,4,P06,28.65230353,Bsub_only,dill_ser,1,Bsub,0.0001,P4408,Bs_pseudo
2/10/23,5,B19,28.91304944,Bsub_only,dill_ser,1,Bsub,0.0001,P4408,Bs_pseudo
2/3/23,1,I08,24.27366434,Bsub_only,dill_ser,1,Bsub,0.001,p4408,Bs_pseudo
2/6/23,2,H03,24.57751115,Bsub_only,dill_ser,1,Bsub,0.001,p4408,Bs_pseudo
2/7/23,3,I08,24.55010663,Bsub_only,dill_ser,1,Bsub,0.001,p4408,Bs_pseudo
2/8/23,4,J06,24.66512143,Bsub_only,dill_ser,1,Bsub,0.001,P4408,Bs_pseudo
2/10/23,5,B17,24.98807328,Bsub_only,dill_ser,1,Bsub,0.001,P4408,Bs_pseudo
2/3/23,1,I06,21.52415144,Bsub_only,dill_ser,1,Bsub,0.01,p4408,Bs_pseudo
2/6/23,2,F03,21.74414258,Bsub_only,dill_ser,1,Bsub,0.01,p4408,Bs_pseudo
2/7/23,3,I06,21.64665904,Bsub_only,dill_ser,1,Bsub,0.01,p4408,Bs_pseudo
2/8/23,4,F06,21.6312076,Bsub_only,dill_ser,1,Bsub,0.01,P4408,Bs_pseudo
2/10/23,5,B16,21.80740193,Bsub_only,dill_ser,1,Bsub,0.01,P4408,Bs_pseudo
2/3/23,1,I04,17.58495289,Bsub_only,dill_ser,1,Bsub,0.1,p4408,Bs_pseudo
2/6/23,2,D03,17.8452343,Bsub_only,dill_ser,1,Bsub,0.1,p4408,Bs_pseudo
2/7/23,3,I04,17.84063026,Bsub_only,dill_ser,1,Bsub,0.1,p4408,Bs_pseudo
2/8/23,4,B06,17.65397959,Bsub_only,dill_ser,1,Bsub,0.1,P4408,Bs_pseudo
2/10/23,5,B14,17.88105877,Bsub_only,dill_ser,1,Bsub,0.1,P4408,Bs_pseudo
2/3/23,1,I02,14.60238811,Bsub_only,dill_ser,1,Bsub,1,p4408,Bs_pseudo
2/6/23,2,B03,14.66287448,Bsub_only,dill_ser,1,Bsub,1,p4408,Bs_pseudo
2/7/23,3,I02,14.66192348,Bsub_only,dill_ser,1,Bsub,1,p4408,Bs_pseudo
2/8/23,4,C06,14.38890564,Bsub_only,dill_ser,1,Bsub,1,P4408,Bs_pseudo
2/10/23,5,B12,14.64807664,Bsub_only,dill_ser,1,Bsub,1,P4408,Bs_pseudo
2/8/23,4,A09,33.2737087,CC_only,dill_ser,1,CC,0.00004,P4409,Cc_cdzI
2/8/23,4,N09,31.25577405,CC_only,dill_ser,1,CC,0.0001,P4409,Cc_cdzI
2/3/23,1,J17,33.07984929,CC_only,dill_ser,1,CC,0.0001,p4409,Cc_cdzI
2/6/23,2,E23,31.38274716,CC_only,dill_ser,1,CC,0.0001,P4409,Cc_cdzI
2/8/23,4,L09,27.6367577,CC_only,dill_ser,1,CC,0.001,P4409,Cc_cdzI
2/7/23,3,J01,28.69032994,CC_only,dill_ser,1,CC,0.001,p4409,Cc_cdzI
2/3/23,1,J15,27.46492543,CC_only,dill_ser,1,CC,0.001,p4409,Cc_cdzI
2/8/23,4,H09,24.87640223,CC_only,dill_ser,1,CC,0.01,P4409,Cc_cdzI
2/7/23,3,J16,24.68229476,CC_only,dill_ser,1,CC,0.01,p4409,Cc_cdzI
2/3/23,1,J13,24.40396214,CC_only,dill_ser,1,CC,0.01,p4409,Cc_cdzI
2/6/23,2,O05,24.85396989,CC_only,dill_ser,1,CC,0.01,P4409,Cc_cdzI
2/8/23,4,D09,21.44570283,CC_only,dill_ser,1,CC,0.1,P4409,Cc_cdzI
2/7/23,3,J14,21.36620236,CC_only,dill_ser,1,CC,0.1,p4409,Cc_cdzI
2/3/23,1,J11,21.02696871,CC_only,dill_ser,1,CC,0.1,p4409,Cc_cdzI
2/6/23,2,M05,21.17656701,CC_only,dill_ser,1,CC,0.1,P4409,Cc_cdzI
2/8/23,4,E09,17.89726613,CC_only,dill_ser,1,CC,1,P4409,Cc_cdzI
2/10/23,5,D22,32.9443991,CC_only,dill_ser,1,CC,0.0001,P4409,Cc_cdzI
2/10/23,5,D20,28.62599561,CC_only,dill_ser,1,CC,0.001,P4409,Cc_cdzI
2/10/23,5,D18,25.40694748,CC_only,dill_ser,1,CC,0.01,P4409,Cc_cdzI
2/10/23,5,D23,21.6287446,CC_only,dill_ser,1,CC,0.1,P4409,Cc_cdzI
2/10/23,5,D21,18.2048771,CC_only,dill_ser,1,CC,1,P4409,Cc_cdzI
2/3/23,1,K17,31.3470986,CC_only,dill_ser,1,CC,0.0001,p4410,Cc_upst_rplD
2/6/23,2,G23,32.11016635,CC_only,dill_ser,1,CC,0.0001,p4410,Cc_upst_rplD
2/7/23,3,K03,31.86650854,CC_only,dill_ser,1,CC,0.0001,p4410,Cc_upst_rplD
2/8/23,4,N12,32.94888682,CC_only,dill_ser,1,CC,0.0001,P4410,Cc_upst_rplD
2/10/23,5,C22,32.14463285,CC_only,dill_ser,1,CC,0.0001,P4410,Cc_upst_rplD
2/3/23,1,K15,27.82385197,CC_only,dill_ser,1,CC,0.001,p4410,Cc_upst_rplD
2/6/23,2,G15,28.21467448,CC_only,dill_ser,1,CC,0.001,p4410,Cc_upst_rplD
2/7/23,3,K01,28.46823632,CC_only,dill_ser,1,CC,0.001,p4410,Cc_upst_rplD
2/8/23,4,L12,28.50448585,CC_only,dill_ser,1,CC,0.001,P4410,Cc_upst_rplD
2/10/23,5,C20,28.73294086,CC_only,dill_ser,1,CC,0.001,P4410,Cc_upst_rplD
2/3/23,1,K13,24.71241387,CC_only,dill_ser,1,CC,0.01,p4410,Cc_upst_rplD
2/6/23,2,O07,24.96780603,CC_only,dill_ser,1,CC,0.01,p4410,Cc_upst_rplD
2/7/23,3,K16,24.75977728,CC_only,dill_ser,1,CC,0.01,p4410,Cc_upst_rplD
2/8/23,4,H12,24.84248186,CC_only,dill_ser,1,CC,0.01,P4410,Cc_upst_rplD
2/10/23,5,C18,25.16211991,CC_only,dill_ser,1,CC,0.01,P4410,Cc_upst_rplD
